33.4717 24.3348 30.7528 31.5055 30.5802 -1
37.2753 34.1275 36.3886 31.6689 35.7843 1
34.2324 37.1079 35.6841 30.6882 32.8105 -1
33.4717 30.9343 34.2752 31.0151 33.1823 1
38.036 28.1668 28.6393 31.342 31.1997 -1
28.1466 29.2312 32.1617 32.4862 31.8193 1
38.7967 34.5533 34.9796 31.8324 29.7128 -1
38.7967 36.6822 33.5707 31.1786 31.5715 1
39.5574 36.4693 29.3438 31.6689 31.3237 -1
26.6252 35.4049 36.3886 30.6882 31.0758 1
42.6003 41.7914 30.0483 31.8324 29.3411 -1
41.8396 27.5281 32.8662 31.342 31.0758 1
28.9074 39.0239 27.9348 31.342 32.0671 -1
37.2753 36.2564 34.2752 29.7075 30.4563 1
34.2324 31.5729 32.8662 31.8324 34.1735 -1
38.7967 34.3404 31.4572 31.6689 34.0496 1
24.343 29.6569 28.6393 31.1786 29.8368 -1
41.8396 39.4497 36.3886 30.5248 31.0758 1
33.4717 33.7018 29.3438 31.0151 31.3237 -1
39.5574 27.3152 34.9796 32.1593 37.0234 1
25.1038 32.4245 29.3438 32.3227 28.3499 -1
43.361 38.1724 38.502 31.9958 31.5715 1
35.7538 25.6121 31.4572 32.4862 30.3324 -1
37.2753 32.4245 37.7976 31.6689 30.5802 1
32.7109 36.2564 27.9348 32.3227 29.9607 -1
30.4288 27.9539 30.0483 33.6303 34.0496 1
31.9502 42.4301 30.0483 30.8517 31.0758 -1
40.3181 35.6177 32.1617 31.5055 32.4388 1
30.4288 31.5729 30.0483 31.0151 30.5802 -1
34.9931 31.1471 30.7528 31.1786 38.2625 1
34.9931 32.4245 31.4572 31.1786 33.8018 -1
38.036 35.6177 25.1169 32.6496 34.4213 1
28.9074 33.276 39.911 31.5055 28.5977 -1
33.4717 32.6373 32.1617 31.0151 34.1735 1
32.7109 28.1668 28.6393 31.8324 31.4476 -1
40.3181 39.0239 30.0483 30.8517 31.5715 1
34.9931 38.3852 35.6841 30.6882 33.4301 -1
34.9931 47.1136 34.2752 30.6882 28.5977 1
0 51.797 89.9291 31.342 28.8455 -1
22.8216 36.6822 38.502 31.8324 28.3499 1
30.4288 50.0939 30.7528 29.7075 29.2172 -1
18.2573 59.4609 69.4992 30.3613 28.5977 1
14.4537 58.8222 38.502 31.0151 27.9781 -1
25.8645 50.3068 32.8662 31.5055 29.0933 1
30.4288 38.5981 42.7289 31.0151 28.7216 -1
10.6501 53.5001 58.2275 30.6882 29.0933 1
32.7109 20.5029 23.708 31.9958 30.4563 -1
48.6861 16.2452 23.708 49.6486 32.3149 1
44.1217 24.9735 27.2304 51.61 98.4817 -1
50.2075 18.7998 25.1169 45.3988 34.5453 1
54.0111 16.0323 21.5945 82.5023 39.1298 -1
35.7538 18.5869 24.4124 96.2322 52.2641 1
56.2933 21.9931 24.4124 36.2456 36.5278 -1
