2.60086 2.58053 2.66149
2.24551 1.61988 1.59008
2.78541 1.64327 1.16005
2.30911 2.808 2.97268
2.8919 2.05801 1.43977
1.50288 1.1579 2.76043
2.09629 2.47479 2.59001
1.07985 2.66076 2.31881
2.61487 1.01289 2.25746
1.22673 2.65574 1.84853
2.81852 2.25661 1.42906
2.48001 1.50212 2.04894
1.07009 1.28753 2.69221
1.23014 2.59665 2.50022
1.20282 2.48855 1.55823
1.64259 2.99143 1.71613
1.40302 2.08771 1.19092
2.99302 2.16756 2.85168
2.31183 1.78243 2.86457
1.5693 2.00916 2.52032
2.41783 1.82768 1.77693
2.84689 1.3077 2.27905
1.89583 1.37779 2.56658
1.58805 1.60792 2.16323
1.08826 1.81074 1.65178
1.6465 2.45333 1.6432
2.36263 2.85634 2.73092
2.55355 2.84937 1.89848
2.40523 2.1612 2.68091
2.2698 2.73049 1.69007
1.79012 2.14832 2.51775
2.56704 1.99521 2.82545
1.84609 2.89104 1.20324
1.41267 1.47908 1.81116
2.5759 1.56735 2.6219
1.22767 2.21384 2.07522
1.87087 1.57647 1.93157
1.60179 1.13002 1.78093
2.50027 2.53525 2.94213
2.18118 1.80505 2.67262
2.87125 2.59516 1.82094
2.38901 2.16221 2.81615
2.21446 1.0083 2.70719
2.41769 1.42097 1.18627
1.22885 2.99686 1.75362
2.85075 1.22453 2.96747
1.92597 2.09541 1.54394
2.85754 2.6972 1.67396
1.63847 2.19747 1.2092
1.58061 1.37865 2.01425
1.25323 1.2499 1.60941
2.07417 2.6389 2.77162
1.89032 1.85336 2.77991
1.59751 1.27105 1.20088
1.78378 1.49991 1.19774
2.53741 1.35065 1.42228
2.50487 2.27663 2.51768
1.04881 2.13417 2.21488
1.72276 2.77264 1.41235
1.93197 1.35325 1.791
2.94621 1.60648 2.04089
1.55563 2.68065 1.6798
1.32725 1.57098 2.53316
1.10716 2.16849 2.80421
1.30804 2.95227 1.30412
1.50578 2.48968 1.65477
1.92806 1.99455 2.9314
1.44574 2.04336 2.06557
2.66062 2.76612 1.83821
1.07297 1.69808 2.19146
1.86397 1.6443 2.79794
2.90486 2.19992 2.47859
1.58466 2.52717 1.04956
1.11782 2.63433 2.21805
2.92204 2.94237 2.17032
1.22615 1.44815 1.66
1.88093 2.37621 2.65455
1.81233 2.82195 1.6979
2.8779 2.48258 1.46402
1.71611 2.55555 2.16211
2.90757 1.41952 2.8064
2.7055 1.32439 2.00633
2.18409 1.90905 1.5335
2.23366 2.02687 1.16783
1.45171 1.94891 1.1102
2.62203 2.17506 1.55835
1.28203 1.05599 2.93456
2.93658 1.86832 2.75652
1.63448 1.74622 2.2391
2.09851 2.46232 1.79465
1.26061 2.36989 2.21417
1.06702 2.07539 2.53856
2.07335 1.25949 1.44761
2.60684 2.49314 2.47449
2.77467 2.94485 1.42339
2.88487 2.56688 2.59846
1.44322 2.84891 2.65445
1.37779 2.78549 1.52276
1.1343 1.41998 2.26898
2.3734 2.51849 1.7313
1.16805 2.7791 1.10119
2.38222 2.84612 2.17659
1.92078 1.91946 2.43607
2.36839 1.5263 1.92921
1.84288 1.30098 1.87406
2.26627 1.18585 1.44095
1.86473 1.62907 1.28986
1.51917 2.00686 1.07535
2.04194 2.14116 1.49533
1.31091 1.51456 1.01382
2.04222 1.6826 2.79292
2.14341 1.06482 2.63903
1.31999 1.9856 1.55849
2.75607 1.35399 2.0848
1.68528 2.19687 2.38577
2.55934 1.46313 2.57162
1.00029 2.32786 1.20069
1.29015 2.84703 2.20755
1.3655 1.88897 1.34871
1.86083 2.19988 1.86326
1.87465 1.2421 2.54587
1.66757 2.38551 2.61069
1.3066 2.7055 1.59629
1.8651 2.46157 1.95028
2.94989 1.14685 1.14714
2.33567 2.70619 1.61028
1.90729 2.70648 2.93814
2.10798 2.99663 2.78517
1.31553 1.36214 1.67414
1.66423 2.22297 2.87402
2.52749 1.09762 1.11612
2.07336 1.76519 2.50162
1.68405 2.07179 2.20712
2.28033 2.93689 1.66869
1.23061 2.88678 1.81554
1.37775 2.22245 1.52173
1.98803 1.12974 1.22821
1.92617 2.23772 1.22484
1.71134 2.55325 1.58698
2.38547 1.21748 2.80995
2.25949 2.74497 2.90757
2.37561 1.81833 1.67277
1.87723 2.50238 2.74456
1.08435 1.78271 2.68145
1.75304 2.01332 2.56823
2.56857 2.39108 1.79068
1.0903 1.37911 1.92042
1.31851 2.30527 1.15814
1.54335 1.01661 2.71139
2.13033 2.40208 2.92887
1.94028 1.66157 2.67384
1.84786 1.03718 1.49217
2.52062 1.91441 2.99454
2.26518 1.99875 1.77726
1.94663 2.75179 2.79058
1.51487 2.32036 2.18165
2.30555 2.41066 2.56076
1.22598 2.72917 1.86603
1.38412 1.27253 1.88264
1.09551 2.40286 1.28472
1.02437 1.34315 1.94629
2.69821 2.191 1.98347
1.19038 1.71162 2.89787
1.18492 2.97681 1.89663
1.96218 1.92344 1.64842
1.75275 2.43831 2.96878
2.93441 1.74386 2.37945
2.49517 1.96984 2.10862
1.3612 2.35395 2.38115
2.24383 2.44946 1.78401
2.52855 2.47383 2.12716
1.47484 2.17204 1.31816
2.45831 2.36242 2.02979
2.35618 2.54734 2.00659
1.25281 1.50952 2.93004
1.90123 2.26227 2.36834
1.87001 2.19668 1.1122
1.24946 1.69185 2.08204
2.35808 2.05304 1.43599
1.73923 1.29688 2.88545
2.52324 2.82543 2.35929
1.6504 1.30027 1.53133
1.96856 2.75859 2.89375
2.99835 2.11477 2.44109
2.00495 2.36758 2.95061
1.93498 1.26881 2.21288
1.30333 2.13883 1.40956
1.41553 2.38828 2.10141
2.49757 1.74636 1.15445
2.93356 2.48559 1.45133
2.81902 2.00883 1.27676
2.1783 2.65924 1.57704
2.70963 1.6278 1.33562
2.60338 1.62615 2.45039
2.04447 2.6311 1.81798
1.99508 1.56608 2.08679
1.20796 1.86941 1.22561
1.61753 2.28494 2.6139
2.71893 1.78251 1.36026
2.87339 1.71607 2.84585
