0.727667 0.255446 0.221304
0.819721 0.112245 -0.241459
-0.941852 0.355979 0.269434
0.259382 0.261009 0.373461
-0.337394 0.93595 -0.874246
-0.0913446 0.978166 0.609046
-0.380828 -0.167627 -0.377822
0.944221 -0.112591 -0.650192
-0.823149 0.900889 0.984377
-0.55618 -0.848334 -0.678394
0.271673 0.879333 0.577052
-0.507023 0.699053 -0.310703
0.251518 0.757201 -0.954724
-0.479047 0.0165829 0.306285
0.894414 0.679189 0.242235
-0.979832 -0.412155 0.2204
0.629214 0.207017 -0.947226
-0.748609 0.151238 -0.0598171
-0.398801 0.328089 -0.158929
-0.414424 0.771909 -0.00726271
-0.0928176 0.0435819 -0.12793
-0.515766 0.536559 -0.428877
0.173532 -0.211923 -0.671676
0.218808 0.30903 0.344907
-0.474907 0.203444 0.024096
0.767327 0.223612 0.61194
-0.0122723 -0.147175 -0.181043
0.0405014 0.104217 0.970195
0.980684 0.705416 0.298284
-0.178244 -0.709008 0.070193
0.814493 0.198175 -0.886225
-0.313437 0.682409 0.650334
0.257686 -0.144059 -0.561589
0.58601 -0.925252 0.747442
-0.0690831 -0.400159 -0.0491144
0.955013 -0.632831 -0.825503
0.566953 0.354896 0.0273228
-0.614089 -0.604602 -0.86846
-0.643894 -0.623918 0.836956
0.65439 0.197838 -0.872052
-0.275417 0.0123305 0.326123
-0.161642 0.698893 0.00853205
-0.511308 -0.0434206 0.864473
-0.0728967 -0.457411 0.939221
-0.325455 0.473506 -0.460938
0.625431 0.428519 -0.0937691
0.799928 -0.00452742 -0.738873
-0.172749 0.381383 -0.343475
-0.0412097 0.737489 0.0326067
-0.204254 0.391879 -0.769556
-0.0763056 -0.883538 0.242775
-0.750183 -0.0451802 -0.0583318
0.258349 0.443512 0.898248
0.122822 -0.629385 -0.559163
0.0620433 0.0451598 0.914343
0.601106 -0.32941 0.342863
-0.492663 -0.529482 -0.661665
-0.231536 0.297769 0.719718
0.424988 -0.743441 0.457208
-0.542405 0.0523055 -0.150913
-0.311961 0.976 -0.0344514
0.930814 -0.774183 0.920368
-0.127518 0.484167 0.36388
-0.22927 -0.393011 0.734495
0.211567 0.669032 -0.220345
0.12591 0.270138 0.450245
-0.531227 0.777474 0.920763
-0.192892 -0.454062 0.218532
-0.473173 0.970926 0.475091
0.984034 -0.571479 -0.472603
-0.166879 0.116561 -0.496603
0.79867 0.0473749 -0.270786
0.719038 0.919857 -0.78662
0.0829179 -0.309413 -0.179631
-0.182587 0.902154 -0.510599
0.597067 0.0280648 0.759538
0.0473121 0.496838 0.537013
-0.0319247 -0.696054 -0.91705
-0.813392 -0.169227 -0.946123
0.661699 -0.185193 -0.517602
-0.810904 0.647928 0.598959
-0.307507 0.446598 -0.353666
0.421707 0.165636 -0.433809
0.635087 -0.751447 0.256778
-0.544544 0.0659661 0.158932
-0.0551428 -0.336967 -0.813003
-0.295604 0.710345 0.683835
-0.758592 -0.321579 0.987781
-0.675641 -0.134972 -0.181446
-0.621765 -0.473273 0.633361
-0.139367 -0.284177 0.281289
-0.540408 0.408316 -0.272113
0.105925 -0.169978 0.893522
0.672116 -0.53489 -0.857924
-0.071106 -0.0794341 0.208042
-0.912174 0.865423 0.871075
-0.725176 -0.430181 0.58142
0.958659 -0.188773 -0.740159
0.94644 0.135586 0.124869
-0.235006 0.513821 0.651596
1.39835 1.37445 1.36742
2.67964 1.83405 2.77573
1.40753 2.93997 1.60576
