1.5139 0.523056 1.6563 -1
1.6286 0.46273 1.31686 -1
1.98497 0.483907 0.761383 -1
0.504255 0.36717 0.281943 -1
0.924642 0.451448 1.05859 -1
0.0898276 0.963943 0.819211 -1
1.29864 1.95715 0.289631 -1
1.39516 0.296469 0.142418 -1
1.94151 1.40919 1.93418 -1
1.28632 0.750199 1.02332 -1
1.04718 0.264098 1.54637 -1
0.703474 1.8927 0.00910546 -1
0.0203313 1.87766 0.493012 -1
0.781715 0.381918 0.860182 -1
1.06366 1.30656 1.31163 -1
0.122244 1.39639 0.275573 -1
0.941456 0.69503 0.232728 -1
1.23109 0.0901885 0.529196 -1
1.3735 0.0316955 1.93839 -1
1.30768 1.31802 0.688589 -1
0.331 0.365196 0.952687 -1
1.87737 1.06867 0.845382 -1
1.88648 1.089 0.723045 -1
0.379492 1.87072 1.10496 -1
1.23967 0.934373 0.411523 -1
0.551305 1.05662 1.80791 -1
0.826878 1.99807 0.502941 -1
1.05961 1.22916 0.593129 -1
1.5888 0.602665 0.624825 -1
1.52719 1.91035 1.94284 -1
0.21578 0.241346 0.308038 -1
1.16847 0.11872 1.37671 -1
0.0138495 0.00520057 0.465708 -1
0.736895 0.384693 0.336424 -1
1.84186 1.62437 1.2708 -1
0.253382 0.175672 0.327416 -1
0.0612925 1.00255 0.325489 -1
0.564233 0.0621558 1.55465 -1
1.15736 1.65096 0.157315 -1
1.78219 1.17815 0.0676608 -1
1.72503 1.39393 0.309006 -1
0.0330671 0.562397 0.427727 -1
1.40977 0.576246 0.432927 -1
1.87548 1.31314 0.81762 -1
0.211907 1.155 0.441988 -1
1.4827 1.40838 0.61766 -1
1.81012 1.46967 1.62021 -1
0.13561 0.0339065 1.68237 -1
1.69026 1.19127 1.33332 -1
1.84757 0.973457 0.511473 -1
1.91524 0.698486 1.9054 -1
0.224242 0.731553 0.467799 -1
0.651969 0.141328 1.04404 -1
1.0849 0.016811 0.357186 -1
1.90252 0.228718 1.51218 -1
0.344504 1.71142 0.920566 -1
0.962164 1.52154 0.390239 -1
0.582375 1.65715 0.424145 -1
0.264741 1.34741 1.61541 -1
1.59806 1.19499 0.588871 -1
0.109537 1.11022 1.28736 -1
0.0149394 1.33447 0.0189109 -1
0.482738 1.98643 0.160239 -1
1.52678 1.07133 0.17705 -1
1.88397 0.973846 0.405768 -1
1.39615 1.31835 0.117191 -1
0.316719 0.280515 1.63873 -1
0.706958 0.862889 1.29589 -1
1.1311 1.12763 0.643302 -1
0.746518 0.725695 1.83829 -1
1.33539 0.835232 0.948514 -1
0.622746 0.850172 0.282979 -1
0.641657 1.33291 0.269413 -1
0.801896 0.859693 1.34074 -1
0.978946 0.743661 0.314589 -1
1.38471 0.139815 1.63294 -1
1.5019 0.456534 1.91345 -1
1.14064 1.16349 0.776343 -1
0.436529 0.294595 1.90397 -1
1.07983 1.04111 0.629668 -1
0.918121 0.376501 1.4649 -1
1.86663 0.999247 0.315072 -1
0.149614 1.6409 1.64798 -1
0.419027 0.442801 0.507674 -1
1.75977 1.42175 1.25134 -1
0.0743593 0.80646 1.39115 -1
1.7073 0.308365 1.84768 -1
1.62075 1.44901 1.01118 -1
0.397097 1.88553 1.30577 -1
0.30107 0.965365 0.346883 -1
0.930738 1.88349 0.723384 -1
0.395639 1.75012 1.72263 -1
0.710711 1.89973 1.36354 -1
0.358692 0.318761 1.80634 -1
0.866367 0.078531 1.22808 -1
0.117702 0.15289 0.0345432 -1
1.50885 1.86019 0.342909 -1
1.35654 1.48094 1.79191 -1
0.367712 1.87804 1.67745 -1
1.67348 0.179109 0.642812 -1
